DPU,reduction_network,dataflow,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,PCA,RIS,0.0,2.7648000000000303e-13,1.900799999999947e-05,0.0001006140646409938,0.019317900411071214,1.1114387931709441e-05,5.410410854400045e-21,14.939734118400107,2.4431155106066527e-06,14.959185198379538
AMM,PCA,RWS,0.0,5.529600000000093e-13,3.168000000000043e-06,0.32201243317893663,0.0005590493631578417,0.00013644797253378052,1.8034702847999933e-21,14.888128819200698,8.17194616199465e-07,15.210840734910496
AMM,PCA,ROS,0.0,5.529600000000093e-13,1.900799999999947e-05,0.033392663681362705,0.0003478402466808578,1.694217912754173e-05,1.0820821708799894e-20,15.017142067200249,1.4900040696405462e-05,15.050933421348669
MAM,S_Tree,RIS,3.651716374145502e-05,1.843199999999954e-12,2.534399999999775e-05,0.0001006140646409929,0.019317900411070593,1.1114387931709441e-05,8.430637303050768e-06,14.93973411840107,0.48368517120257154,15.442919210270173
MAM,S_Tree,RWS,0.0005110708216832646,7.372800000000545e-12,2.1120000000000045e-06,0.3220124331789181,0.0005590493631578428,0.00013644797253378052,2.810212434350229e-06,14.888128819201288,0.48368517120257154,15.69503791395996
MAM,S_Tree,ROS,5.85830739956512e-05,7.372800000000545e-12,2.534399999999775e-05,0.033392663681361,0.0006956804933617111,1.6942179127541428e-05,3.5750069212204315e-05,15.171957964800248,0.48368517120257154,15.689868099507251
MAM,ST_Tree_Ac,RIS,0.0,1.843199999999954e-12,2.534399999999775e-05,0.0001006140646409929,0.019317900411070593,1.1114387931709441e-05,4.199714321167829e-06,14.93973411840107,0.48368517120257154,15.44287846218345
MAM,ST_Tree_Ac,RWS,0.0,7.372800000000545e-12,2.1120000000000045e-06,0.3220124331789181,0.0005590493631578428,0.00013644797253378052,1.3999047737226233e-06,14.888128819201288,0.48368517120257154,15.694525432830616
MAM,ST_Tree_Ac,ROS,0.0,7.372800000000545e-12,2.534399999999775e-05,0.033392663681361,0.0006956804933617111,1.6942179127541428e-05,1.0282948642335612e-05,15.171957964800248,0.48368517120257154,15.689784049312685
MAM,STIFT,RIS,0.0,1.843199999999954e-12,2.534399999999775e-05,0.0001006140646409929,0.019317900411070593,1.1114387931709441e-05,3.397016629813172e-06,14.93973411840107,0.48368517120257154,15.44287765948576
MAM,STIFT,RWS,0.0,7.372800000000545e-12,2.1120000000000045e-06,0.3220124331789181,0.0005590493631578428,0.00013644797253378052,1.1323388766043878e-06,14.888128819201288,0.48368517120257154,15.69452516526472
MAM,STIFT,ROS,0.0,7.372800000000545e-12,2.534399999999775e-05,0.033392663681361,0.0006956804933617111,1.6942179127541428e-05,8.317553259626325e-06,15.171957964800248,0.48368517120257154,15.689782083917303
MAM,PCA,RIS,0.0,1.8431999999999744e-13,2.534399999999775e-05,0.0001006140646409929,0.019317900411070593,1.1114387931709441e-05,7.679292825599994e-21,14.93973411840107,3.4676478215040344e-06,14.95919255891272
MAM,PCA,RWS,0.0,7.372799999999759e-13,2.1120000000000045e-06,0.3220124331789181,0.0005590493631578428,0.00013644797253378052,2.5597642752000028e-21,14.888128819201288,1.1598891326694729e-06,15.210840021605767
MAM,PCA,ROS,0.0,7.372799999999759e-13,2.534399999999775e-05,0.033392663681361,0.0006956804933617111,1.6942179127541428e-05,3.071717130239889e-20,15.171957964800248,2.8762846574908015e-05,15.20611735800141
